jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote,workplaceType,data_analyst
https://www.linkedin.com/jobs/view/3168499688/,3168499688,,,Senior Data Analyst - DRE,,"Toronto, ON",Top applicant,2022-09-17,False,False,0,https://www.linkedin.com/jobs/view/3168499688/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:56.306Z,,,True
https://www.linkedin.com/jobs/view/3240934015/,3240934015,Relay,https://www.linkedin.com/company/35632705/,"Data Analyst, Customer Operations",https://media-exp1.licdn.com/dms/image/C4E0BAQFcYyL4WsfrqA/company-logo_100_100/0/1661216732796?e=1672272000&v=beta&t=BHay5fmNHA3lg8AvjE2tqZpFpWY4ukN5fnB9T1vdBeU,"Toronto, ON",,2022-08-26,False,False,0,https://www.linkedin.com/jobs/view/3240934015/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:56.306Z,,Hybrid,True
https://www.linkedin.com/jobs/view/3261055139/,3261055139,,,"Senior Data Analyst, MRM",,"Toronto, ON",,2022-08-16,False,False,0,https://www.linkedin.com/jobs/view/3261055139/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:56.306Z,,On-site,True
https://www.linkedin.com/jobs/view/3168991198/,3168991198,OpenText,https://www.linkedin.com/company/2709/,SAP Master Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEGJo5v9k8ZDg/company-logo_100_100/0/1655671707143?e=1672272000&v=beta&t=JSNK9nEosNDFW5Nw-45RaHb7qT81sPCOi3oVUFFvLto,"Waterloo, ON",Actively recruiting,2022-09-13,False,False,0,https://www.linkedin.com/jobs/view/3168991198/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:02.767Z,,,True
https://www.linkedin.com/jobs/view/3281102293/,3281102293,LifeWorks,https://www.linkedin.com/company/9958225/,"Data Analyst, Bilingual",https://media-exp1.licdn.com/dms/image/C560BAQGzv3AUJRSj0g/company-logo_100_100/0/1656696420967?e=1672272000&v=beta&t=lMLFtnJIgMLPOt1UgSpYgi3ZISZ9OOYj81UthhIXh8o,"Toronto, ON",Actively recruiting,2022-09-22,False,False,0,https://www.linkedin.com/jobs/view/3281102293/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:02.768Z,,,True
https://www.linkedin.com/jobs/view/3272403151/,3272403151,Robert Half,https://www.linkedin.com/company/1681/,Master Data Analyst Supervisor,https://media-exp1.licdn.com/dms/image/C560BAQG9prid2XPqvQ/company-logo_100_100/0/1663261863668?e=1672272000&v=beta&t=KqDFhPrM92d5jKWfY9cUSAxueHJS2OzVA78MLgc9gcE,"Calgary, AB",Actively recruiting,2022-09-16,False,False,6,https://www.linkedin.com/jobs/view/3272403151/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:02.768Z,,On-site,True
https://www.linkedin.com/jobs/view/2960067095/,2960067095,F5,https://www.linkedin.com/company/4841/,Data Analyst / Fraud/ Subject Matter Expert,https://media-exp1.licdn.com/dms/image/C4D0BAQGNf9LDytWnoA/company-logo_100_100/0/1519856507374?e=1672272000&v=beta&t=7swwv3OTY_duJKcGLxFY71xaLP2tioPmFlVWRc34vG8,"Montreal, QC",Actively recruiting,2022-09-06,False,False,0,https://www.linkedin.com/jobs/view/2960067095/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:02.768Z,True,Remote,True
https://www.linkedin.com/jobs/view/3262445179/,3262445179,Provincial Health Services Authority,https://www.linkedin.com/company/17244/,Inventory Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQFsqka15h0NDA/company-logo_100_100/0/1636999284858?e=1672272000&v=beta&t=e0ch_bM-mVQy4yCxPTI1f6JtxwW5TMS1oCGQ1Gx88X8,"Langley, BC",1 alum works here,2022-09-09,False,False,0,https://www.linkedin.com/jobs/view/3262445179/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:02.768Z,,,True
https://www.linkedin.com/jobs/view/3122544636/,3122544636,Mueller Water Products,https://www.linkedin.com/company/64250/,Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQGUI_7T4M8N_Q/company-logo_100_100/0/1541435278863?e=1672272000&v=beta&t=aOLnZZbO_Tb2fuuyEORyI8y0c22_S8wKBxKSFT1D1Ls,"Toronto, ON",Actively recruiting,2022-09-21,True,False,0,https://www.linkedin.com/jobs/view/3122544636/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:08.917Z,,On-site,True
https://www.linkedin.com/jobs/view/3190250286/,3190250286,Just Eat Takeaway.com,https://www.linkedin.com/company/103531/,Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQFk96uVJQpbIQ/company-logo_100_100/0/1604305913863?e=1672272000&v=beta&t=nOffnpHvKEkc4MZrZ8cRtxWOXTr8Tj1xqXhX3YE5pwE,"Toronto, ON",Actively recruiting,2022-09-09,False,False,0,https://www.linkedin.com/jobs/view/3190250286/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:08.917Z,,Hybrid,True
https://www.linkedin.com/jobs/view/2960063679/,2960063679,F5,https://www.linkedin.com/company/4841/,Data Analyst / Fraud/ Subject Matter Expert,https://media-exp1.licdn.com/dms/image/C4D0BAQGNf9LDytWnoA/company-logo_100_100/0/1519856507374?e=1672272000&v=beta&t=7swwv3OTY_duJKcGLxFY71xaLP2tioPmFlVWRc34vG8,"Toronto, ON",Actively recruiting,2022-09-06,False,False,0,https://www.linkedin.com/jobs/view/2960063679/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:05:08.917Z,True,Remote,True
